Coefficient of Determination, C Value, Gamma Value
0.5590156226209992,3.0,5.0
0.5582029268895641,3.1,5.0
0.557399274153594,3.2,5.0
0.5565032594386187,3.3,5.0
0.5555346804338627,3.4,5.0
0.5544344557525609,3.5,5.0
0.5533426827157613,3.6,5.0
0.5522743705354447,3.7,5.0
0.5510926945376229,3.8,5.0
0.5499834697117492,3.9,5.0
0.5488584573215043,4.0,5.0
0.5477595804239066,4.1,5.0
0.5466294408771701,4.2,5.0
0.5454704199591913,4.3,5.0
0.5443318475052032,4.4,5.0
0.5431025822989012,4.5,5.0
0.5418088356518542,4.6,5.0
0.5405264522031984,4.7,5.0
0.5393816726599452,4.8,5.0
0.5380820894634719,4.9,5.0
0.5367935229419882,5.0,5.0
