date,au.nem.nsw1.demand.energy (GWh),au.nem.nsw1.demand.market_value (AUD),au.nem.nsw1.fuel_tech.battery_charging.energy (GWh),au.nem.nsw1.fuel_tech.battery_charging.market_value (AUD),au.nem.nsw1.fuel_tech.battery_discharging.energy (GWh),au.nem.nsw1.fuel_tech.battery_discharging.market_value (AUD),au.nem.nsw1.fuel_tech.bioenergy_biogas.emissions (tCO2e),au.nem.nsw1.fuel_tech.bioenergy_biogas.energy (GWh),au.nem.nsw1.fuel_tech.bioenergy_biogas.market_value (AUD),au.nem.nsw1.fuel_tech.coal_black.emissions (tCO2e),au.nem.nsw1.fuel_tech.coal_black.energy (GWh),au.nem.nsw1.fuel_tech.coal_black.market_value (AUD),au.nem.nsw1.fuel_tech.distillate.emissions (tCO2e),au.nem.nsw1.fuel_tech.distillate.energy (GWh),au.nem.nsw1.fuel_tech.distillate.market_value (AUD),au.nem.nsw1.fuel_tech.exports.emissions (tCO2e),au.nem.nsw1.fuel_tech.exports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.exports.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ccgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.market_value (AUD),au.nem.nsw1.fuel_tech.gas_ocgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ocgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ocgt.market_value (AUD),au.nem.nsw1.fuel_tech.hydro.energy (GWh),au.nem.nsw1.fuel_tech.hydro.market_value (AUD),au.nem.nsw1.fuel_tech.imports.emissions (tCO2e),au.nem.nsw1.fuel_tech.imports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.imports.energy (GWh),au.nem.nsw1.fuel_tech.pumps.energy (GWh),au.nem.nsw1.fuel_tech.pumps.market_value (AUD),au.nem.nsw1.fuel_tech.solar_rooftop.energy (GWh),au.nem.nsw1.fuel_tech.solar_rooftop.market_value (AUD),au.nem.nsw1.fuel_tech.solar_utility.energy (GWh),au.nem.nsw1.fuel_tech.solar_utility.market_value (AUD),au.nem.nsw1.fuel_tech.wind.energy (GWh),au.nem.nsw1.fuel_tech.wind.market_value (AUD),au.nem.nsw1.temperature_max (C),au.nem.nsw1.temperature_mean (C),au.nem.nsw1.temperature_min (C)
31/10/2023,167.4,8393256.0,0.3736,-12747.0,0.2338,26276.0,0,0,0,94445.0,103.7,6486364.0,3.4,0.003367,-91.56,4277.0,0.4613,9.271,1.507,0.002565,99.83,0.0,0.0,0.0,9.414,826585.0,6509.0,0.6127,10.62,1.198,-39890.0,34.14,-482323.0,25.84,70580.0,25.79,818854.0,29.4,23.21,16.5
01/11/2023,162.7,10386151.0,0.3429,6290.0,0.3232,51454.0,0,0,0,99519.0,109.3,7575502.0,0.0,0.0,0.0,1802.0,0.5534,3.255,1.498,0.00255,148.2,257.9,0.3561,54399.0,6.028,525554.0,5886.0,0.6764,8.702,0.0,0.0,29.24,763477.0,24.87,726021.0,15.27,1180013.0,22.0,18.31,16.0
02/11/2023,164.0,10091676.0,0.3909,5773.0,0.3086,43866.0,0,0,0,100313.0,110.2,7478670.0,0.0,0.0,0.0,2070.0,0.6057,3.417,1.605,0.00273,156.3,0.0,0.0,0.0,7.212,577796.0,6785.0,0.5747,11.8,0.4419,6078.0,30.38,661065.0,23.2,705287.0,13.53,932656.0,22.3,18.68,14.5
03/11/2023,168.8,9838595.0,0.2541,12295.0,0.1979,12389.0,0,0,0,98323.0,108.0,6385854.0,0.0,0.0,0.0,3112.0,0.5551,5.606,1.606,0.002733,156.5,0.0,0.0,0.0,10.15,623451.0,9609.0,0.6813,14.1,0.09119,3991.0,22.92,1067113.0,24.35,1268955.0,16.35,1001982.0,24.1,19.27,16.3
04/11/2023,164.2,8988841.0,0.3084,13891.0,0.2229,13477.0,0,0,0,84217.0,92.5,5043528.0,87.82,0.1244,6594.0,2214.0,0.5191,4.266,1.487,0.00253,139.6,0.0,0.0,0.0,7.18,399198.0,13361.0,0.6382,20.94,0.2246,8889.0,16.96,728363.0,23.5,1315174.0,23.66,1285622.0,22.0,18.53,17.0
05/11/2023,164.0,9155525.0,0.09387,4404.0,0.05397,3185.0,0,0,0,85316.0,93.7,5340556.0,163.8,0.2321,13572.0,1633.0,0.496,3.292,1.528,0.0026,144.2,0.0,0.0,0.0,7.133,434713.0,10270.0,0.7035,14.6,0.0,0.0,14.93,656751.0,21.64,1051777.0,28.89,1645007.0,19.8,16.82,15.2
06/11/2023,167.0,11131317.0,0.1126,6490.0,0.07705,7125.0,0,0,0,90185.0,99.06,6675495.0,0.0,0.0,0.0,1415.0,0.4847,2.919,27.79,0.04728,2771.0,354.7,0.4897,48182.0,9.727,736086.0,13300.0,0.7177,18.53,0.0,0.0,23.98,1349594.0,24.66,1531937.0,16.44,1050362.0,21.8,17.8,13.7
07/11/2023,162.8,9852337.0,0.2695,3702.0,0.1883,18783.0,0,0,0,85716.0,94.15,6138465.0,0.0,0.0,0.0,99.56,0.4418,0.2253,24.95,0.04246,2236.0,1185.0,1.637,166968.0,11.17,867466.0,16061.0,0.7396,21.72,1.222,12744.0,32.87,694993.0,21.96,567287.0,11.08,777433.0,23.9,19.11,14.0
08/11/2023,168.7,23008148.0,0.3963,29895.0,0.3293,69594.0,0,0,0,84333.0,92.67,12396185.0,102.4,0.1437,38204.0,1487.0,0.444,3.349,149.6,0.2545,62209.0,2894.0,3.996,831466.0,14.18,2637273.0,19377.0,0.7351,26.36,0.216,9987.0,28.61,2685121.0,22.88,2253714.0,9.716,1286313.0,24.8,20.49,15.9
09/11/2023,175.0,33522235.0,0.4252,57914.0,0.4228,157241.0,0,0,0,86645.0,95.19,17872363.0,246.3,0.3468,89236.0,1567.0,0.5123,3.058,385.5,0.6559,202257.0,4559.0,6.295,1242523.0,19.08,4244279.0,19172.0,0.7078,27.09,0.2197,22052.0,22.14,3743393.0,18.39,3802025.0,9.258,1457318.0,24.8,19.8,17.2
10/11/2023,171.8,16348568.0,0.4733,17152.0,0.4209,77903.0,0,0,0,83174.0,91.35,9165232.0,0.0,0.0,0.0,1942.0,0.4469,4.346,109.5,0.1864,46323.0,3208.0,4.43,681303.0,12.65,1629150.0,19711.0,0.6911,28.52,4.108,149179.0,32.4,1487622.0,29.78,1547370.0,7.833,811281.0,24.7,20.15,16.4
11/11/2023,169.2,24406387.0,0.5307,9019.0,0.4378,235573.0,0,0,0,75083.0,82.46,12542768.0,44.63,0.06251,10354.0,487.7,0.3962,1.231,339.2,0.7211,63778.0,2961.0,4.056,1291881.0,12.52,3613300.0,17071.0,0.6758,25.26,3.447,-103535.0,34.4,402176.0,27.85,1850525.0,16.32,1444289.0,26.3,22.04,18.6
12/11/2023,163.1,24785409.0,0.4472,-14517.0,0.3626,257080.0,0,0,0,66862.0,73.42,11877564.0,67.69,0.07979,28111.0,775.7,0.4156,1.866,652.5,1.457,146856.0,3327.0,4.508,1792104.0,14.38,3732202.0,19293.0,0.7082,27.24,3.32,-126232.0,32.53,-511037.0,21.07,895399.0,21.48,2871264.0,26.1,21.32,18.3
13/11/2023,167.9,18618624.0,0.5018,35087.0,0.3925,67235.0,0,0,0,78159.0,85.82,9616930.0,0.0,0.0,0.0,1785.0,0.4324,4.129,1615.0,3.608,487105.0,4437.0,6.004,926233.0,12.19,1637793.0,16406.0,0.718,22.85,0.318,33983.0,27.06,1216327.0,31.04,2539142.0,9.077,1088932.0,23.0,19.69,17.6
14/11/2023,170.9,27752006.0,0.5149,57174.0,0.4384,113477.0,0,0,0,85747.0,94.15,14762248.0,6.46,0.00845,2031.0,1928.0,0.5067,3.806,2129.0,4.569,1000971.0,8239.0,11.12,2364889.0,14.15,2752666.0,15256.0,0.7229,21.11,0.212,20127.0,30.33,2630708.0,22.31,2628743.0,5.796,803279.0,24.4,20.73,16.4
15/11/2023,176.5,23456343.0,0.4855,40316.0,0.1241,21354.0,0,0,0,86327.0,94.79,12877226.0,1.896,0.002686,335.4,2500.0,0.4832,5.173,3548.0,7.809,1097715.0,6722.0,9.056,1513895.0,15.03,2368731.0,13954.0,0.7096,19.67,0.6407,70664.0,26.62,2102959.0,26.39,2399766.0,8.079,975475.0,25.4,21.54,19.7
16/11/2023,177.7,34032428.0,0.1633,23328.0,0.3865,177758.0,0,0,0,87581.0,96.18,18056006.0,138.7,0.1965,74286.0,1570.0,0.4636,3.385,3671.0,8.099,1690554.0,4700.0,6.307,2249392.0,18.8,5180075.0,10449.0,0.7278,14.36,0.2742,18837.0,28.45,2178002.0,23.16,2075076.0,12.41,2431568.0,26.8,21.71,17.2
17/11/2023,167.1,15975677.0,0.4108,24052.0,0.3174,56358.0,0,0,0,87267.0,95.85,9379464.0,0.0,0.0,0.0,1962.0,0.4507,4.354,405.9,0.8692,131844.0,1932.0,2.667,391581.0,10.68,1256163.0,11898.0,0.7348,16.19,3.83,198002.0,29.94,1795713.0,30.66,2040431.0,13.68,1316721.0,21.7,18.31,15.9
18/11/2023,152.1,10571734.0,0.4018,-5387.0,0.3124,44432.0,0,0,0,78597.0,86.35,6800154.0,0.0,0.0,0.0,2219.0,0.4651,4.77,2.874,0.004889,311.9,1486.0,2.052,248502.0,9.674,955019.0,12095.0,0.6902,17.52,5.03,-9597.0,34.66,192419.0,30.18,432568.0,10.65,952283.0,24.3,19.38,14.6
19/11/2023,150.7,13978418.0,0.381,-3779.0,0.349,77251.0,0,0,0,78245.0,85.97,8573241.0,0.0,0.0,0.0,4653.0,0.5757,8.083,928.5,2.073,307398.0,1872.0,2.584,443469.0,12.15,1559554.0,13324.0,0.7302,18.25,2.567,-6560.0,36.42,1286759.0,27.48,776132.0,9.64,828817.0,25.8,20.75,15.7
20/11/2023,180.8,21511251.0,0.4121,38154.0,0.34,57418.0,0,0,0,99339.0,109.1,12921625.0,0.0,0.0,0.0,1577.0,0.654,2.412,3436.0,7.677,945355.0,2349.0,3.243,477757.0,15.23,1926430.0,14346.0,0.7455,19.24,0.1133,9850.0,15.78,1587136.0,14.56,1501399.0,13.43,1564582.0,24.8,21.66,19.4
21/11/2023,174.7,19664012.0,0.3676,24553.0,0.2719,64463.0,0,0,0,90551.0,99.49,11317138.0,1.768,0.00175,387.6,2145.0,0.6074,3.532,3082.0,6.886,823218.0,3039.0,4.172,721668.0,15.4,2239975.0,14524.0,0.7112,20.42,1.363,85788.0,25.57,1734201.0,22.1,1376819.0,9.107,1253187.0,25.2,20.96,18.6
22/11/2023,175.7,14194874.0,0.4147,29091.0,0.3445,36395.0,0,0,0,94105.0,103.4,8363295.0,5.025,0.004975,297.0,636.7,0.5298,1.202,1457.0,3.255,311208.0,1822.0,2.483,236006.0,10.77,942993.0,12416.0,0.7417,16.74,0.1465,10659.0,25.22,1953308.0,21.92,1529999.0,17.73,1513182.0,25.9,22.11,18.9
23/11/2023,176.9,12206968.0,0.2959,18550.0,0.04686,3402.0,0,0,0,98943.0,108.7,7657235.0,11.04,0.01564,702.7,1998.0,0.5704,3.503,1.824,0.003103,216.3,428.6,0.5918,43486.0,7.737,574341.0,12395.0,0.7409,16.73,0.216,15277.0,20.81,1116458.0,15.66,916203.0,30.76,2134152.0,24.5,20.48,19.1
24/11/2023,181.1,16097568.0,0.2394,19807.0,0.2744,30772.0,0,0,0,112059.0,123.1,10960121.0,0.0,0.0,0.0,1233.0,0.6445,1.912,1.743,0.002966,261.4,1868.0,2.579,266014.0,10.52,992364.0,10475.0,0.6793,15.42,0.0,0.0,14.62,1484007.0,11.01,1077098.0,19.94,1575591.0,23.5,20.3,18.4
25/11/2023,170.1,12360019.0,0.2213,11589.0,0.1941,17465.0,0,0,0,113657.0,124.9,9154284.0,0.0,0.0,0.0,960.6,0.682,1.409,1.964,0.003341,241.2,5.32,0.007345,479.6,8.027,611451.0,9416.0,0.7508,12.54,0.1167,7356.0,13.42,807998.0,16.28,1060470.0,9.378,661811.0,22.6,20.0,19.0
26/11/2023,162.2,7619911.0,0.1921,1290.0,0.1533,11577.0,0,0,0,98494.0,108.2,5721428.0,0.0,0.0,0.0,2875.0,0.5559,5.172,1.929,0.003283,150.4,0.0,0.0,0.0,5.372,337588.0,7547.0,0.731,10.32,2.321,-7471.0,29.21,516776.0,25.09,515567.0,17.82,642264.0,31.6,23.46,18.6
27/11/2023,177.1,10531165.0,0.1621,7428.0,0.1685,13562.0,0,0,0,111960.0,123.0,7381777.0,5.227,0.005175,226.0,5152.0,0.6189,8.325,1.933,0.003289,190.9,0.0,0.0,0.0,7.924,501238.0,8968.0,0.816,10.99,0.0,0.0,29.91,1940344.0,29.65,1656728.0,13.47,811267.0,26.7,22.44,20.4
28/11/2023,188.6,13020629.0,0.1349,8692.0,0.07311,5481.0,0,0,0,125832.0,138.2,9585464.0,0.0,0.0,0.0,3535.0,0.6881,5.137,2.007,0.003414,231.8,0.0,0.0,0.0,9.542,721397.0,14235.0,0.8274,17.21,0.1277,6193.0,10.72,705366.0,12.35,820278.0,16.88,1168469.0,21.1,20.53,19.8
29/11/2023,182.4,8715120.0,0.2034,4439.0,0.1524,8571.0,0,0,0,108277.0,118.9,5933359.0,0.0,0.0,0.0,3925.0,0.7286,5.388,2.791,0.004749,182.5,0.0,0.0,0.0,9.305,519997.0,17424.0,0.5982,29.13,0.0,0.0,18.32,658569.0,15.63,519487.0,14.37,680803.0,25.4,20.65,17.8
30/11/2023,176.1,6136734.0,0.2379,1454.0,0.1615,8552.0,0,0,0,96323.0,105.8,4251477.0,0.0,0.0,0.0,4187.0,0.7203,5.813,1.954,0.003324,113.0,0.0,0.0,0.0,6.085,318977.0,16351.0,0.6188,26.42,0.5772,1128.0,27.37,255387.0,22.39,247554.0,20.77,574955.0,27.0,21.47,17.0
01/12/2023,175.6,11922312.0,0.1946,7352.0,0.1779,15293.0,0,0,0,109873.0,120.7,8467080.0,0.0,0.0,0.0,5351.0,0.7127,7.508,2.107,0.003585,236.6,0.0,0.0,0.0,8.794,717923.0,14484.0,0.7409,19.55,0.0,0.0,31.5,1406207.0,25.92,1311931.0,7.601,547347.0,26.5,21.93,18.0
02/12/2023,168.2,10771119.0,0.2073,10573.0,0.1497,10650.0,0,0,0,101826.0,111.9,7442098.0,0.0,0.0,0.0,3305.0,0.7351,4.495,1.971,0.003354,215.6,0.0,0.0,0.0,6.993,501954.0,16221.0,0.7198,22.54,0.6208,32509.0,22.41,1034112.0,20.32,1026663.0,10.19,622817.0,27.1,21.22,16.4
03/12/2023,155.3,5906439.0,0.317,-1709.0,0.1921,17103.0,0,0,0,96666.0,106.2,5213659.0,0.0,0.0,0.0,5055.0,0.6421,7.872,1.987,0.003381,124.5,0.0,0.0,0.0,6.3,448408.0,7735.0,0.8183,9.453,3.829,-96854.0,34.92,-568349.0,29.88,-356690.0,10.75,443939.0,26.5,20.58,15.8
04/12/2023,168.5,13520440.0,0.3355,14070.0,0.2793,43785.0,0,0,0,107779.0,118.4,10074747.0,0.0,0.0,0.0,5371.0,0.6398,8.395,62.74,0.1067,18547.0,0.0,0.0,0.0,7.845,881128.0,7401.0,0.7643,9.684,0.0,0.0,31.6,1426814.0,32.85,1579383.0,6.962,567083.0,26.0,20.97,18.2
05/12/2023,186.4,22361229.0,0.4683,19175.0,0.3667,118768.0,0,0,0,112339.0,123.4,14961333.0,5.723,0.005667,2041.0,3216.0,0.6081,5.289,76.11,0.1295,45214.0,240.8,0.3324,83718.0,12.62,2525391.0,8254.0,0.696,11.86,0.0,0.0,33.28,1789224.0,26.53,1407739.0,17.03,1817040.0,28.0,23.45,17.3
06/12/2023,183.8,14399579.0,0.3577,12740.0,0.308,45058.0,0,0,0,113918.0,125.2,10620269.0,0.0,0.0,0.0,3839.0,0.5752,6.674,1206.0,2.693,337302.0,0.0,0.0,0.0,8.277,972218.0,6788.0,0.6834,9.932,0.0,0.0,37.06,1274305.0,29.05,1129246.0,14.12,891166.0,26.4,23.26,20.0
07/12/2023,189.7,20365796.0,0.2592,19884.0,0.2439,43190.0,0,0,0,130129.0,143.0,15510924.0,15.9,0.02252,2232.0,5572.0,0.6482,8.597,2.147,0.003653,373.1,822.3,1.135,221419.0,9.294,1340334.0,5010.0,0.5659,8.852,0.0,0.0,30.63,2249750.0,21.03,1572485.0,14.05,1463877.0,25.8,22.32,18.9
08/12/2023,215.1,39996120.0,0.4627,102178.0,0.2338,59499.0,0,0,0,132259.0,145.3,24791059.0,4.983,0.004933,5003.0,3023.0,0.6822,4.432,1013.0,2.263,287752.0,2291.0,3.158,622280.0,14.67,4118094.0,10608.0,0.5974,17.76,0.9453,63516.0,31.68,2359822.0,19.15,5600835.0,16.23,2287095.0,29.2,24.46,20.4
09/12/2023,223.9,16571226.0,0.2588,14498.0,0.298,32816.0,0,0,0,132852.0,145.9,10865658.0,0.0,0.0,0.0,4257.0,0.5874,7.247,790.0,1.72,193114.0,1585.0,2.189,279924.0,13.16,939647.0,9397.0,0.6266,15.0,0.8924,47767.0,31.68,2056145.0,26.93,1654073.0,24.96,1631417.0,38.9,27.72,21.2
10/12/2023,186.9,7703023.0,0.3084,6043.0,0.1558,9534.0,0,0,0,104782.0,115.1,5134935.0,0.0,0.0,0.0,2481.0,0.6182,4.013,3.187,0.005422,214.1,0.0,0.0,0.0,5.462,309525.0,11488.0,0.625,18.38,2.222,62566.0,25.81,336885.0,25.84,613336.0,24.93,1050112.0,27.0,22.49,20.4
11/12/2023,203.0,19643441.0,0.174,17336.0,0.2464,32575.0,0,0,0,122614.0,134.7,12545907.0,0.0,0.0,0.0,3860.0,0.6136,6.29,1260.0,2.813,344108.0,1605.0,2.155,303848.0,9.618,1062278.0,8503.0,0.6336,13.42,0.01498,1479.0,33.9,3183109.0,26.5,2647156.0,18.87,1846859.0,29.0,24.42,20.7
12/12/2023,201.8,18976002.0,0.4336,31867.0,0.3592,68027.0,0,0,0,117820.0,129.4,12338734.0,0.0,0.0,0.0,4026.0,0.6256,6.435,3019.0,6.745,657027.0,884.5,1.221,205325.0,8.941,1006911.0,5835.0,0.5929,9.842,0.0,0.0,33.2,2642434.0,26.25,1960150.0,15.9,1558455.0,28.9,24.35,21.5
13/12/2023,206.1,18075160.0,0.4153,26080.0,0.3178,43576.0,0,0,0,127063.0,139.5,12173355.0,0.0,0.0,0.0,5992.0,0.6094,9.832,2924.0,6.533,587785.0,1361.0,1.842,214186.0,12.95,1238761.0,8286.0,0.5852,14.16,0.0,0.0,33.16,2414856.0,25.59,1868126.0,13.75,1253299.0,29.1,24.37,20.5
14/12/2023,228.1,28916018.0,0.4724,37618.0,0.3825,89672.0,0,0,0,122038.0,134.0,16829413.0,19.99,0.02831,5441.0,2184.0,0.5082,4.297,3213.0,7.086,957923.0,5988.0,7.997,1254987.0,16.21,2850238.0,11811.0,0.6703,17.62,0.0,0.0,33.08,3433686.0,23.55,2544552.0,24.54,2682407.0,38.7,28.84,22.0
15/12/2023,195.2,16311625.0,0.4116,27229.0,0.3271,35462.0,0,0,0,126466.0,138.9,12048770.0,0.0,0.0,0.0,6078.0,0.6078,9.999,3152.0,7.042,646664.0,592.1,0.7566,65158.0,10.43,1048716.0,3951.0,0.7717,5.121,0.0,0.0,33.93,2115759.0,31.31,1924069.0,10.43,756048.0,28.0,23.55,21.2
16/12/2023,183.8,12078615.0,0.2798,9379.0,0.2792,22297.0,0,0,0,109998.0,120.8,8412125.0,0.0,0.0,0.0,6597.0,0.5762,11.45,1351.0,3.018,269113.0,547.9,0.7001,8311.0,7.892,639784.0,8307.0,0.8221,10.1,2.068,26822.0,37.86,1194378.0,30.69,1420820.0,21.53,1174955.0,34.2,25.07,19.8
17/12/2023,169.4,14302089.0,0.4411,25038.0,0.2819,34046.0,0,0,0,109682.0,120.4,10418440.0,0.0,0.0,0.0,5223.0,0.63,8.291,1328.0,2.967,326980.0,205.8,0.2842,43024.0,9.294,903255.0,2599.0,0.6109,4.255,0.2322,12922.0,30.98,1972095.0,30.71,2086585.0,8.86,823638.0,28.2,23.35,20.5
18/12/2023,203.4,23830661.0,0.4172,30394.0,0.3853,75915.0,0,0,0,126440.0,138.9,15980683.0,14.49,0.01767,2056.0,4333.0,0.6762,6.408,1862.0,4.11,670267.0,2812.0,3.883,712949.0,13.35,1952913.0,9293.0,0.7112,13.07,0.0,0.0,29.31,2526027.0,25.57,2057190.0,9.182,922619.0,28.6,24.03,20.3
19/12/2023,219.6,16751582.0,0.3863,22492.0,0.3128,39310.0,0,0,0,132002.0,144.9,11128164.0,0.0,0.0,0.0,2922.0,0.7231,4.041,2437.0,5.445,440866.0,956.0,1.32,153267.0,12.5,1079568.0,14520.0,0.6184,23.48,0.2049,13595.0,19.95,1302297.0,16.73,1046575.0,17.69,1322427.0,33.0,26.17,21.5
20/12/2023,189.2,11053817.0,0.1441,8541.0,0.06121,3568.0,0,0,0,120897.0,132.8,7755183.0,0.0,0.0,0.0,7142.0,0.6793,10.51,2.808,0.004777,279.9,66.36,0.0848,5327.0,6.436,379624.0,10364.0,0.6347,16.33,0.1489,7241.0,11.2,659173.0,21.09,1216115.0,21.88,1273347.0,21.7,18.16,16.5
21/12/2023,172.9,8880437.0,0.265,-78.92,0.2008,10474.0,0,0,0,101463.0,111.4,5715599.0,0.0,0.0,0.0,7258.0,0.5991,12.12,2.498,0.00425,219.5,749.7,1.02,71176.0,4.893,291293.0,9510.0,0.6113,15.56,0.0826,4177.0,20.47,994759.0,22.59,1297683.0,28.56,1444997.0,21.8,18.99,16.7
22/12/2023,156.4,5729256.0,0.2574,-563.7,0.2156,9594.0,0,0,0,97571.0,107.1,4274310.0,0.0,0.0,0.0,6817.0,0.6154,11.08,2.157,0.00367,122.6,434.8,0.5557,7713.0,3.727,163017.0,10337.0,0.6743,15.33,0.0,0.0,34.4,-17267.0,26.56,246206.0,13.35,664553.0,25.1,20.71,16.3
23/12/2023,152.8,7038171.0,0.3022,-4297.0,0.2582,19585.0,0,0,0,89252.0,98.02,5388295.0,0.0,0.0,0.0,2577.0,0.7544,3.416,1.837,0.003125,135.0,238.8,0.3051,-391.3,6.557,443822.0,17533.0,0.714,24.56,1.195,-41431.0,31.64,170874.0,17.03,-129239.0,9.085,557350.0,25.7,20.79,16.6
24/12/2023,157.9,7407839.0,0.2533,8853.0,0.1954,9486.0,0,0,0,94606.0,103.9,5100325.0,0.0,0.0,0.0,2996.0,0.6235,4.805,1.89,0.003215,152.7,177.9,0.2273,9862.0,5.116,281534.0,9203.0,0.6298,14.61,0.0,0.0,19.57,658958.0,25.84,969284.0,12.33,568233.0,23.7,20.34,18.5
25/12/2023,149.9,1907303.0,0.3849,-11575.0,0.2325,9664.0,0,0,0,76832.0,84.36,1654884.0,0.0,0.0,0.0,2715.0,0.5384,5.043,2.271,0.003864,21.09,0.0,0.0,0.0,2.747,68201.0,13232.0,0.5742,23.04,2.355,-100802.0,24.69,-675266.0,16.99,-248161.0,26.91,58734.0,27.7,22.48,18.5
26/12/2023,158.2,6948541.0,0.2904,-4974.0,0.2382,18523.0,0,0,0,88010.0,96.65,5301187.0,2.954,0.002925,223.1,1955.0,0.634,3.084,2.409,0.004099,149.1,0.0,0.0,0.0,5.182,361944.0,14790.0,0.6338,23.34,1.292,-33287.0,26.53,205927.0,21.73,264930.0,13.54,440155.0,29.6,23.88,21.1
27/12/2023,161.2,9583467.0,0.3804,5983.0,0.3489,28006.0,0,0,0,103283.0,113.4,7396695.0,0.0,0.0,0.0,3994.0,0.6501,6.144,797.2,1.779,164507.0,183.0,0.2338,3230.0,6.797,522636.0,4784.0,0.6746,7.091,0.0,0.0,26.59,883594.0,28.2,977568.0,8.691,464260.0,25.6,21.48,17.2
28/12/2023,164.8,9651308.0,0.4289,-3733.0,0.2512,40951.0,0,0,0,97197.0,106.7,7025093.0,10.5,0.0104,3267.0,5981.0,0.5872,10.19,962.9,2.15,260783.0,112.8,0.1557,16910.0,7.536,852340.0,8726.0,0.8276,10.54,0.08074,-2663.0,35.61,372762.0,30.88,313629.0,15.9,620463.0,28.8,22.92,17.8
29/12/2023,172.5,13480410.0,0.2682,11629.0,0.34,50279.0,0,0,0,106271.0,116.7,9401301.0,8.543,0.008458,2385.0,5262.0,0.7338,7.171,2.795,0.004755,355.5,294.6,0.3764,13568.0,8.59,1176913.0,16071.0,0.7649,21.01,0.0,0.0,21.46,1617241.0,15.44,728920.0,16.74,1297791.0,26.4,22.77,19.6
30/12/2023,150.0,5312037.0,0.3707,-2492.0,0.2801,13297.0,0,0,0,93115.0,102.2,4124228.0,0.0,0.0,0.0,9179.0,0.5307,17.29,3.009,0.005119,159.5,189.2,0.2417,-5921.0,5.067,265037.0,7875.0,0.787,10.01,0.1499,-4665.0,36.41,-127438.0,30.47,169651.0,18.71,572033.0,27.5,22.15,17.7
31/12/2023,157.1,4460235.0,0.3435,1328.0,0.2752,10383.0,0,0,0,81688.0,89.69,2866275.0,0.0,0.0,0.0,4194.0,0.5859,7.159,2.897,0.00493,143.8,0.0,0.0,0.0,2.916,118798.0,11426.0,0.7368,15.51,0.6882,7242.0,15.01,144793.0,27.35,306912.0,28.05,835190.0,21.3,19.79,17.1
01/01/2024,157.8,6955538.0,0.2012,8064.0,0.08574,3753.0,0,0,0,93453.0,102.6,4677176.0,0.0,0.0,0.0,4622.0,0.6207,7.446,2.924,0.004975,215.7,318.1,0.4065,15477.0,2.17,105967.0,7081.0,0.7212,9.818,0.1608,6444.0,18.79,739125.0,27.54,1028858.0,21.95,990969.0,23.9,21.58,18.7
