date,au.nem.nsw1.demand.energy (GWh),au.nem.nsw1.demand.market_value (AUD),au.nem.nsw1.fuel_tech.coal_black.emissions (tCO2e),au.nem.nsw1.fuel_tech.coal_black.energy (GWh),au.nem.nsw1.fuel_tech.coal_black.market_value (AUD),au.nem.nsw1.fuel_tech.distillate.emissions (tCO2e),au.nem.nsw1.fuel_tech.distillate.energy (GWh),au.nem.nsw1.fuel_tech.distillate.market_value (AUD),au.nem.nsw1.fuel_tech.exports.emissions (tCO2e),au.nem.nsw1.fuel_tech.exports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.exports.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ccgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.market_value (AUD),au.nem.nsw1.fuel_tech.gas_ocgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ocgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ocgt.market_value (AUD),au.nem.nsw1.fuel_tech.hydro.energy (GWh),au.nem.nsw1.fuel_tech.hydro.market_value (AUD),au.nem.nsw1.fuel_tech.imports.emissions (tCO2e),au.nem.nsw1.fuel_tech.imports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.imports.energy (GWh),au.nem.nsw1.fuel_tech.pumps.energy (GWh),au.nem.nsw1.fuel_tech.pumps.market_value (AUD),au.nem.nsw1.fuel_tech.solar_rooftop.energy (GWh),au.nem.nsw1.fuel_tech.solar_rooftop.market_value (AUD),au.nem.nsw1.fuel_tech.solar_utility.energy (GWh),au.nem.nsw1.fuel_tech.solar_utility.market_value (AUD),au.nem.nsw1.fuel_tech.wind.energy (GWh),au.nem.nsw1.fuel_tech.wind.market_value (AUD),au.nem.nsw1.temperature_max (C),au.nem.nsw1.temperature_mean (C),au.nem.nsw1.temperature_min (C)
13/04/2016,183.7,15119788,126200,138.2,11177016,2.529,0.003582,286.9,279.6,0.8272,0.3381,4221,8.445,700847,4362,6.022,560386,8.098,695672,21264,1.098,19.36,0.1761,8371,3.043,282892,1.57,130773,2.424,187446,23.5,18.84,15.7
14/04/2016,185.9,20783665,116334,127.3,13497071,2.451,0.003472,371.6,101.8,0.8287,0.1228,4399,8.841,980578,5453,7.529,873785,11.93,1394528,29483,1.067,27.63,0.1642,18944,2.664,283203,1.558,150158,1.342,134171,23.8,19.1,15.8
15/04/2016,185.9,16718555,123414,135.1,11729133,2.42,0.003428,297.9,1.339,0.7881,0.001699,3943,7.822,632553,5143,7.101,574754,9.43,866514,25489,1.067,23.88,0.2305,14940,3.409,299689,1.389,104505,1.317,120963,24.3,20.48,16.8
16/04/2016,172.4,9912548,121015,132.4,7126057,2.393,0.003389,182,41.56,0.8163,0.05091,1136,1.933,103418,3617,4.995,261463,7.062,426856,26156,1.128,23.18,0.2064,7662,2.907,147907,1.367,65655,1.61,76426,24.9,20.79,16.7
17/04/2016,168.4,8619483,110400,120.8,5710974,2.437,0.003452,161.3,177.3,0.8407,0.2109,1135,1.932,89943,2748,3.794,225762,7.285,384413,34657,1.133,30.6,0.02306,817.4,1.879,83406,1.352,58413,2.924,142942,25,21.27,19.2
18/04/2016,185.3,12870764,125713,137.3,9025379,2.444,0.003461,222.6,59.44,0.8091,0.07347,1948,3.361,222595,3607,4.98,441467,9.349,773049,29059,1.09,26.65,0.2091,7044,2.659,164999,1.381,76591,2.413,166977,23.2,18.55,15.2
19/04/2016,186.5,12763781,128625,140.1,8740013,2.421,0.003429,208.9,272.8,0.8038,0.3394,2782,5.227,402711,3669,5.066,417826,10.24,703528,27008,1.107,24.39,0.1427,6200,2.923,151179,1.194,57483,0.699,43803,22.5,19.13,16.9
20/04/2016,186.9,8814000,134562,146.6,7061391,2.348,0.003326,158.5,2004,0.8043,2.491,2611,4.846,240111,3498,4.83,240908,11.24,537804,22596,1.133,19.95,0,0,3.297,166101,1.385,58441,0.7401,35432,24.7,20,16.8
21/04/2016,189.5,11638650,135211,147.3,8883348,2.361,0.003344,197.2,173.7,0.7963,0.2181,2912,5.518,365157,4852,6.699,430829,10.16,745394,17926,1.081,16.59,0,0,3.026,181945,1.345,71878,2.135,127664,24.4,20.59,17.5
22/04/2016,187.8,11600457,123345,134.2,7297277,2.37,0.003357,180.1,1771,0.7533,2.351,3950,7.838,425133,5150,7.11,420900,14.95,879095,26437,1.131,23.37,0.1676,5430,2.467,179891,0.8975,51655,1.81,104904,25.8,21.04,17.2
23/04/2016,171,8953342,109612,119.1,5985160,2.62,0.003711,183.1,166.2,0.8021,0.2073,3669,7.595,393246,3020,4.17,261682,6.599,370431,34070,1.182,28.83,0.1626,5661,2.226,119038,1.266,66043,3.851,191534,23.1,18.28,16.2
24/04/2016,164,7589985,105153,114.2,4942924,2.417,0.003423,143.9,147.6,0.8312,0.1776,3589,7.416,331867,1574,2.174,136057,5.32,281315,36910,1.174,31.44,0.2272,8076,3.066,107799,1.27,44551,2.527,106374,22.7,17.32,15.4
25/04/2016,164.2,10128663,112289,122.1,6207954,2.475,0.003506,174.1,138,0.821,0.1681,1334,2.377,107907,1616,2.232,222740,5.296,419558,33802,1.133,29.82,0.1641,4945,3.295,127875,1.265,49547,1.463,66130,22.4,17.21,13.2
26/04/2016,185.2,17564824,122263,133.1,11726875,2.453,0.003475,300.4,187.6,0.8113,0.2312,2955,5.881,563580,6290,8.684,827076,11.83,1160872,24876,1.084,22.95,0.2028,8141,3.194,341757,1.259,105654,1.863,156325,23.1,18.21,14.2
27/04/2016,185,17978367,122280,133.1,12729358,2.487,0.003523,336.5,466.8,0.763,0.6118,3269,6.582,653042,5869,8.103,802223,13.47,1451712,21565,1.066,20.24,0.2378,18323,3.211,263619,1.123,83832,3.109,288169,23.2,19.43,15.4
28/04/2016,185.7,19890984,125245,135.9,12533487,2.495,0.003534,321.6,135.9,0.8252,0.1647,2660,5.219,493116,5062,6.989,714236,11.53,1150785,24976,1.096,22.79,0.2033,13333,2.822,379179,0.8006,86856,2.644,256660,24.2,19.46,15.8
29/04/2016,186.1,14262183,134621,145.9,10663298,2.464,0.003489,256.5,1848,0.8077,2.288,3196,6.15,463709,4924,6.799,532590,7.877,591316,17506,1.066,16.42,0.1086,5189,2.27,219733,0.6898,51333,4.727,358487,23.9,20.3,16.1
30/04/2016,173.1,7364878,134762,146.3,6343534,2.406,0.003408,145.9,3700,0.8501,4.352,1133,1.927,81614,281,0.388,34616,4.716,260254,20885,1.115,18.74,0.269,8925,1.948,79588,1.181,44410,4.322,174596,24.3,21.42,19
01/05/2016,168.3,8310007,118224,128.1,5762228,2.35,0.003329,145.6,1738,0.8019,2.167,1135,1.932,84211,2158,2.98,160417,4.484,240319,21465,1.051,20.42,0.143,4107,1.837,89066,1.136,51943,11.6,526221,26.2,21.08,18.1
02/05/2016,185.4,8733509,139660,151.4,7082241,2.446,0.003464,159.7,3333,0.8064,4.133,2599,4.814,268208,1889,2.591,204884,6.738,394866,15361,1.025,14.98,0,0,2.851,107335,0.91,34054,8.116,399665,25.7,19.4,14.2
03/05/2016,186.6,8418375,140349,152.1,5833288,2.406,0.003408,130.6,5643,0.7976,7.075,1848,3.144,120287,1390,1.919,85133,5.914,246268,16179,1.039,15.57,0.05582,1727,3.435,128532,1.361,48243,13.84,524480,24.8,17.89,12.9
04/05/2016,185.2,9797806,142318,154.3,7898997,2.357,0.003339,168.4,3253,0.8277,3.931,3069,5.872,322738,1581,2.183,138765,4.57,249118,14818,1.076,13.78,0,0,3.371,174703,1.547,69248,6.944,334415,25.8,20.26,16.8
05/05/2016,187.1,8736956,144568,156.8,7233887,2.257,0.003197,146.7,5303,0.8307,6.384,2759,5.175,252039,1129,1.558,96775,7.455,394386,16911,1.054,16.05,0,0,3.409,157564,1.562,62917,5.091,235227,26.2,18.06,13.6
06/05/2016,186,14017850,142078,154,12282601,2.236,0.003167,245.5,3433,0.8496,4.04,4190,8.374,683225,1790,2.471,252746,3.369,307825,19854,1.104,17.98,0,0,3.337,268012,1.514,108884,2.425,162265,26.3,18.19,14.1
07/05/2016,172.8,11641831,118905,128.8,7907573,2.432,0.003444,209,203.5,0.8647,0.2353,4625,9.731,625957,2586,3.571,307535,6.229,438894,26338,1.143,23.04,0.1429,4726,2.87,194614,1.046,67548,0.7632,50273,23.8,17.52,12.6
08/05/2016,171.4,13863848,118542,128.3,9941112,2.31,0.003272,247.8,167.2,0.8384,0.1995,3023,6.152,587314,2070,2.858,375568,4.087,374114,27691,1.087,25.47,0,0,1.166,162640,0.4718,46978,4.312,327754,22.4,19.42,16.7
09/05/2016,190,19160191,140139,151.9,15733843,2.149,0.003044,297.7,2365,0.8197,2.885,3099,5.932,758129,2868,3.96,583686,4.841,567691,14009,1.066,13.14,0.1011,3066,0.8365,143249,0.6578,95869,12.55,1210366,21.3,19.61,18.1
10/05/2016,190.1,8181164,139815,151.6,6522174,12.15,0.0172,662.1,5575,0.8023,6.948,2703,5.05,238858,963.8,1.331,78581,4.165,186112,19704,0.9719,20.27,0.2238,6861,2.668,131241,1.16,54183,13.55,569420,24.3,20.49,17.4
11/05/2016,188.1,11279046,138803,150.4,9181990,2.175,0.003081,178.4,1382,0.7965,1.736,2756,5.169,344803,1515,2.092,169681,6.117,401633,10837,1.019,10.63,0,0,2.907,221618,1.493,101833,14.06,821454,24.3,17.95,12.6
12/05/2016,189.3,10352331,140920,152.8,8294216,3.582,0.005074,305.5,1706,0.7877,2.165,3062,5.853,352647,1941,2.68,206464,6.352,375588,8710,1.018,8.56,0.1188,5568,2.768,150150,1.327,67247,14,733341,23.5,17.27,14
13/05/2016,187,10013039,142745,154.8,8451738,3.335,0.004724,242.8,636.2,0.8072,0.7881,1860,3.165,176927,1720,2.365,208772,6.354,368488,10137,0.9885,10.26,0.101,3052,3.239,147235,1.385,65481,9.552,488768,24.8,18.29,13.9
14/05/2016,173,6437058,125217,135.6,5006816,2.274,0.003221,116.9,781.7,0.8521,0.9173,1130,1.923,69512,0,0,0,2.742,119908,27057,1.052,25.72,0.164,5065,3.23,113061,1.448,50382,6.535,234524,25.6,17.75,12.6
15/05/2016,168.6,7214993,122246,132.4,5797597,256.9,0.3638,17797,1067,0.8292,1.287,1133,1.928,79344,0,0,0,2.542,166680,20220,1.026,19.7,0.2059,6177,2.344,75157,0.972,30681,12.2,507376,25.7,18.06,13.2
16/05/2016,185.9,8810285,143371,155.5,6925339,295.7,0.4188,18898,2630,0.8323,3.159,2824,5.319,258180,619.2,0.855,44566,6.702,322859,15559,1.058,14.71,0.1679,7225,2.859,128435,0.8149,31173,4.83,194259,23.4,18.16,13.6
17/05/2016,187.3,12970836,140003,151.8,9723521,26.88,0.03808,1328,2304,0.7818,2.947,3268,6.315,489054,1153,1.593,126746,6.687,508717,10880,1.011,10.76,0.1747,6774,2.848,168896,1.293,69690,11.87,694648,27.1,19.8,16.6
18/05/2016,190.6,13578816,139142,150.8,10095984,2.462,0.003488,233.2,433.2,0.7971,0.5435,3951,7.841,520467,2429,3.354,215792,9.438,703009,12217,0.9886,12.36,0.2316,10783,2.104,146619,0.5485,32099,6.927,452784,27.7,18.49,12.8
19/05/2016,190.3,11093392,130911,141.8,7885953,2.439,0.003454,189.5,854.4,0.77,1.11,3887,7.694,470400,1081,1.493,103711,8.985,554565,17464,1.027,17,0,0,2.967,203448,1.156,75137,13.42,743589,21.9,16.41,12.2
20/05/2016,188.5,15403344,136251,147.7,10600440,2.434,0.003448,242,448.3,0.79,0.5675,5376,11.02,813249,1810,2.499,214278,8.902,754847,10105,1.051,9.615,0.01989,1399,2.97,231201,1.353,99273,7.89,528039,24.3,17.68,12.9
21/05/2016,176.1,15055815,125956,137.1,10072020,2.514,0.003561,255.7,168.8,0.8623,0.1958,1133,1.928,139830,694.2,0.9585,115575,8.384,771070,29614,1.129,26.24,0.5714,29259,2.228,166368,0.9015,60834,0.8923,54833,24.5,16.98,13.7
22/05/2016,171.9,9294415,122257,133,6427531,2.549,0.003611,169.6,1632,0.8356,1.953,1136,1.932,91134,671.5,0.9271,107150,5.032,387952,29734,1.1,27.04,1.766,63863,2.762,99543,1.398,50163,4.552,212643,21.4,17.68,14.5
23/05/2016,188.8,13560890,126738,137.8,9649809,2.267,0.003211,222,84,0.7817,0.1075,2757,5.166,373311,785.6,1.085,82122,12.43,1023246,17583,1.002,17.54,0.6424,30143,2.633,211987,1.294,90445,13.76,967004,26.3,19.78,15.3
24/05/2016,193.2,10097760,136331,147.7,7505992,2.52,0.003569,178.6,198.1,0.7945,0.2493,3919,7.765,435808,1173,1.62,140579,8.23,482003,15827,1.077,14.7,0.7112,24722,3.003,158581,1.397,65817,12,604689,24.6,16.43,12.1
25/05/2016,196.2,13986064,133367,144.5,10711813,20.5,0.02903,1993,181.3,0.7893,0.2297,4822,9.778,792274,1841,2.523,349950,8.581,770980,22813,0.9688,23.55,1.19,37288,2.787,205084,1.062,74922,6.559,457907,21.8,15.07,10.6
26/05/2016,200,19564601,134999,146.3,12241841,2.515,0.003563,288.8,367.5,0.7668,0.4793,4988,10.15,913877,3161,4.364,497311,9.527,910430,15681,0.9041,17.34,0.7602,28301,1.234,158562,0.6968,67195,12.31,1030498,20.8,15.6,13.2
27/05/2016,197.3,14168754,132116,143.1,9537254,2.488,0.003524,235.2,411.7,0.7834,0.5256,4863,9.875,674846,329.6,0.4551,46183,13.9,991108,15808,0.9915,15.94,0.5201,24521,2.916,177328,0.9143,49671,13.68,905475,19.9,15.83,12.8
28/05/2016,197.4,18993195,127364,137.9,13775459,2.549,0.00361,360.4,0,0,0,2001,3.867,376872,2340,3.231,428510,7.319,896324,37180,0.9867,37.68,0.6865,35397,1.574,194826,0.8498,119491,6.696,630863,18,12.85,9.9
29/05/2016,190.4,15269099,130047,140.9,10326890,2.584,0.00366,260.5,229.2,0.7919,0.2895,2454,4.88,456710,1979,2.732,337192,6.417,576056,26315,0.961,27.38,1.369,64263,2.94,191730,0.9907,62731,7.504,553555,18.1,12.43,9.2
30/05/2016,212,26210789,134013,145.2,15887946,2.605,0.003689,393.4,28.29,0.755,0.03747,5162,10.53,1227141,2236,3.088,544450,15.88,2475202,31852,0.9357,34.04,1.021,38839,3.014,326163,1.403,137583,1.941,174752,19.1,12.21,7.3
31/05/2016,217.5,35234065,139096,150.4,22781068,2.594,0.003674,545,98.82,0.783,0.1262,5433,11.15,1816229,2703,3.732,812704,13.72,2584167,30915,0.9074,34.07,2.06,243250,2.045,475215,0.9492,176476,3.746,576993,19.4,12.44,8.7
01/06/2016,210.4,36116958,142147,153.8,25925546,2.404,0.003405,560.1,1351,0.8089,1.67,5506,11.31,2037765,2769,3.823,802243,9.62,1835337,27121,0.8806,30.8,1.867,139998,1.706,270754,0.6438,104158,2.311,357577,17.1,13.87,12
02/06/2016,206.8,36217927,144622,156.4,25120150,2.355,0.003336,524.7,3121,0.8308,3.757,5557,11.42,1960868,2348,3.242,684523,9.072,1557726,24499,0.8718,28.1,1.027,95176,2.065,380875,0.5099,84523,1.971,295193,18.1,13.66,11.1
03/06/2016,206.6,35800065,144041,155.9,25543041,2.428,0.00344,558.6,408.7,0.8163,0.5007,5533,11.37,2024237,3019,4.168,789323,8.716,1446967,18990,0.8469,22.42,0.866,59863,1.355,327394,0.4222,89523,4.184,625941,18.6,14.83,11.8
04/06/2016,196.9,25006774,142568,154.3,18837945,2.455,0.003477,414.2,1205,0.8189,1.471,3190,6.576,841413,1954,2.698,548038,8.457,938120,15022,0.8842,16.99,0.2306,10868,0.3598,76456,0.4071,78846,9.05,1189126,21.1,16.89,15.1
05/06/2016,195.1,24244440,139557,151.2,16498846,2.521,0.003571,374.7,865.4,0.8455,1.024,1896,3.702,579033,1963,2.711,542677,10.62,1191048,20284,0.9535,21.27,2.876,101022,0.4866,87320,0.5099,74818,6.14,650074,19.8,18.52,16.6
06/06/2016,208,22641646,142818,154.5,16333605,2.476,0.003507,361.8,1132,0.7772,1.457,4381,8.801,1097472,2863,3.953,614100,12.45,1508975,14954,0.9156,16.33,1.978,72432,1.859,173273,0.9617,77461,12.47,1287862,19.7,15.91,13.8
07/06/2016,211.4,20761246,132701,143.5,12866110,17.84,0.02527,2417,0,0,0,4999,10.18,968652,2158,2.979,422209,8.727,1010799,30867,0.9227,33.46,0.9391,33809,1.964,168112,0.9138,65790,11.67,1008571,19.4,14.26,11.4
08/06/2016,205.2,17917061,136815,148,12046648,2.455,0.003477,283.6,1002,0.726,1.38,5245,10.72,947129,1694,2.339,253147,13.21,1124557,17958,0.9084,19.77,1.086,45113,2.563,398022,0.861,88258,11.87,945046,20.1,14.34,10.9
09/06/2016,201,10927344,136180,147.2,8038565,2.368,0.003354,180.1,33.88,0.7187,0.04713,3747,7.378,411755,241.6,0.3336,21240,9.166,621735,22452,1.004,22.35,2.76,75335,2.054,109723,1.009,49106,13.75,737518,21.1,17.26,15.6
10/06/2016,198.4,10102642,143645,155.6,8186710,2.354,0.003334,174.8,2.328,0.8226,0.00283,2232,3.994,220929,0,0,0,4.455,275006,22456,1.002,22.4,1.007,28659,2.554,134930,0.9566,45606,11.15,556529,21.9,16.85,13.3
11/06/2016,189,11812836,133943,145,8381221,2.298,0.003256,176.6,73.7,0.8163,0.09028,1863,3.556,272617,471.9,0.6516,60886,4.235,293729,23878,0.9874,24.18,1.52,43183,2.481,102830,1.039,43417,10.55,561019,21.2,14.79,10.1
12/06/2016,191,16161821,145275,157.5,12145039,2.477,0.003508,260.6,28.45,0.8295,0.0343,2192,4.292,462383,903.7,1.248,191796,6.389,588761,19374,0.9808,19.75,1.948,93930,2.443,131832,1.376,75053,0.6138,32956,19.5,13.01,8
13/06/2016,192.8,19943769,139895,151.5,14506214,2.589,0.003668,338.5,84.24,0.8624,0.09768,2503,4.989,555618,1865,2.575,408844,7.398,821805,23640,0.9836,24.03,1.37,77394,2.359,304242,1.383,145364,1.171,116409,18.6,11.97,8.5
14/06/2016,209.7,19721479,145592,157.8,14474957,2.471,0.0035,309.2,275.5,0.8129,0.3389,5244,10.73,1050372,2262,3.124,451591,9.17,1016238,20992,0.9205,22.81,1.096,40499,2.65,250975,1.368,115126,5.208,478754,20.2,14.35,9.9
15/06/2016,210.6,20215474,146080,158.3,13425388,2.409,0.003412,285.2,10.8,0.8132,0.01328,5503,11.3,1041279,1788,2.469,353359,9.93,1056958,24903,0.9445,26.37,1.326,66062,2.499,207847,1.337,106871,1.036,88411,21.2,13.52,9.2
16/06/2016,207.9,18562123,147518,159.9,13264408,2.408,0.00341,273.6,808.7,0.8179,0.9887,4955,10.08,879862,2103,2.904,310660,8.129,765623,18248,0.9386,19.44,1.083,37874,2.618,289469,0.6551,63229,7.92,691349,22,14.92,10.2
17/06/2016,208.8,21179198,146260,158.3,14392094,2.289,0.003242,291.8,431.8,0.8008,0.5391,4737,9.593,921685,3356,4.633,475247,10.92,1076622,16411,0.9277,17.69,0.9072,39300,1.306,199344,0.5124,53707,7.823,746244,21.7,16.63,13.5
18/06/2016,191.9,13293793,143656,155.5,10698541,2.387,0.003381,224.9,13.04,0.8671,0.01504,1044,1.776,118471,973.3,1.344,134075,5.267,391068,27552,1.031,26.73,1.905,90022,1.302,109026,0.5866,46558,0.788,47209,20.6,17.3,14.7
19/06/2016,195,16333445,142905,154.9,12020992,2.399,0.003397,255.5,576.3,0.826,0.6977,1144,1.946,145217,1299,1.793,210818,5.542,483854,24637,0.9576,25.73,1.717,62779,0.2689,33778,0.1187,13683,5.783,497429,20.7,16.3,14.6
20/06/2016,207.1,20962639,143995,155.9,14719201,2.292,0.003247,291.2,4644,0.7825,5.935,3954,7.845,883542,4072,5.622,711629,10.69,1195163,21520,0.8879,24.24,1.322,42896,1.68,255022,0.6381,69624,8.168,825424,20.2,17.39,15.5
21/06/2016,213.9,14156309,147142,159.3,10004911,2.568,0.003637,222.9,611.3,0.7805,0.7832,2967,5.637,436146,917,1.266,153625,9.515,747167,23671,0.9517,24.87,1.432,44264,1.704,106470,0.3603,20371,13.78,832856,18.3,15.9,14.9
22/06/2016,209.9,13246742,144517,156.5,9715616,2.344,0.003319,197.3,413.9,0.7923,0.5224,2658,4.945,339698,1412,1.95,159477,8.6,593436,23186,0.943,24.59,1.219,34713,2.138,144845,0.6146,40989,13.43,802777,19.4,14.9,12.9
23/06/2016,215.7,17478365,146240,158.3,12804760,2.375,0.003364,261.2,4.371,0.7705,0.005673,3411,6.632,632956,1729,2.388,300542,6.986,692914,27310,0.9152,29.84,1.207,40034,1.826,174200,0.3995,34626,11.37,899613,19.4,13.78,9.7
24/06/2016,221,16413653,146326,158.2,10528567,2.346,0.003323,214.2,2.069,0.7472,0.002769,2668,4.97,370130,1214,1.677,178230,12.74,1036222,27579,0.9491,29.06,1.56,57128,2.219,121168,1.116,54353,13.41,855313,18.1,14.52,12.4
25/06/2016,214.7,22843276,149714,162,15507145,2.466,0.003493,317.8,1048,0.7962,1.317,1136,1.933,177605,2565,3.542,455684,10.77,1247391,27381,0.9208,29.74,1.572,59960,2.959,269664,1.454,112792,6.767,507135,16.2,10.21,7.4
26/06/2016,216.5,28747636,155122,167.7,20649685,2.789,0.003951,466.7,299.5,0.8492,0.3527,1136,1.933,231217,3217,4.441,863583,10.76,1737746,29469,0.9371,31.45,1.381,84320,1.903,233788,0.3542,39577,0.3082,29165,14.7,9.294,5.6
27/06/2016,238.3,31257912,157045,170.3,21393826,2.462,0.003488,433.6,0,0,0,4287,8.584,1291064,2518,3.476,657052,19.3,2964339,29367,0.9171,32.02,1.152,57025,1.334,197881,0.7129,88924,4.035,493001,14.8,10.55,9.1
28/06/2016,232.3,26985720,163913,177.7,18777786,2.385,0.003378,350,220.5,0.8386,0.263,2732,5.113,673159,2654,3.664,657432,8.106,1193135,28973,0.8993,32.22,1.043,41851,2.732,224528,1.333,110742,4.488,486457,16.7,10.27,7.8
29/06/2016,230.3,23515603,158644,172,16667502,2.662,0.003771,360.7,1.474,0.841,0.001753,3014,5.743,658970,1925,2.658,477410,13.14,2045665,33205,0.9611,34.55,1.706,73870,2.852,185503,1.439,93530,1.12,83306,16.9,10.92,6.8
30/06/2016,236.4,34997073,147250,160,21207712,2.549,0.003611,463.7,7.643,0.7174,0.01065,2812,5.294,804458,2907,4.014,743010,17.02,3159306,35211,0.92,38.27,1.037,33529,1.99,381293,1.049,143994,11.02,1536858,18.6,11.14,5.6
01/07/2016,225.1,29343038,144089,156.7,18225841,2.237,0.003169,362.7,323,0.7676,0.4208,4072,8.108,1091133,2533,3.497,586584,11.95,1744008,31465,0.9215,34.15,0.945,37265,2.657,452516,1.278,156884,9.931,1076455,16,12.47,9.5
02/07/2016,208.2,24826032,128828,139.9,14101279,2.354,0.003335,340.2,0,0,0,3709,7.684,931097,1259,1.738,262324,10.96,1483969,37135,0.9471,39.21,1.747,96793,2.773,325121,1.148,132559,7.693,744872,17.4,11.75,8.3
03/07/2016,205.6,16458511,143659,155.5,11293039,2.493,0.003531,247.4,386.4,0.8024,0.4816,2461,4.895,440056,1147,1.584,220335,7.05,613963,27941,0.9316,29.99,2.42,120256,2.834,223364,1.083,67722,6.12,463301,18,11.57,6.7
04/07/2016,229.7,32855833,155116,168.1,23584615,2.63,0.003726,504.7,0,0,0,3198,6.157,921971,3546,4.895,904046,12.4,2318455,32177,0.919,35.01,1.151,43205,2.061,387455,0.4743,80748,2.751,379452,17.5,10.36,6.4
05/07/2016,229.2,32873371,158218,171.5,22777458,2.591,0.00367,492.2,1112,0.7952,1.398,4606,9.3,1506002,4042,5.581,1102306,13.53,2274654,23985,0.9144,26.23,1.103,59166,1.533,396043,0.4084,79031,4.327,381133,17.6,11.31,8.9
06/07/2016,225.8,27052198,158820,172.1,18736824,2.314,0.003278,335.4,2275,0.7468,3.046,1856,3.158,363076,1927,2.66,537474,19.49,2785942,17231,0.8735,19.73,1.221,48257,1.616,162345,0.5871,47419,11.27,1049870,18.7,13.19,10.2
07/07/2016,218.5,34606994,162577,176.3,23813978,2.472,0.003502,475.2,1401,0.8329,1.682,2895,5.477,703413,2586,3.57,605090,8.062,1171054,18324,0.8407,21.8,1.049,87642,1.706,411053,0.6356,93047,4.475,611258,17.3,14.74,13.2
08/07/2016,219.1,19235611,172761,187.3,13981816,2.278,0.003227,240.5,1002,0.871,1.15,3980,7.904,659709,1851,2.556,237040,3.951,367995,14009,0.8508,16.47,1.068,51014,1.102,113732,0.8408,76904,1.39,98022,15.1,13.38,12.5
09/07/2016,203.6,12597363,166986,180.8,10777807,2.469,0.003497,201.2,2969,0.8839,3.359,1649,3.081,210016,583.2,0.8052,75197,1.699,116962,16712,0.8514,19.63,2.325,103553,2.125,116054,0.8477,42988,0.2204,14100,16.3,12.29,8.8
10/07/2016,195.7,7884741,145118,156.9,6174325,2.909,0.00412,156.3,0.9596,0.8988,0.001068,1134,1.929,73097,551.4,0.7613,49386,2.719,118121,28164,0.9406,29.94,3.33,109332,2.203,85353,1.071,40032,2.47,97351,17.5,13.67,11
11/07/2016,210.5,11553649,149187,161.3,8342633,2.339,0.003313,158.6,56.18,0.7677,0.07318,1858,3.162,170514,710,0.9803,82466,6.697,387054,23293,0.9239,25.21,0.3022,7304,1.27,81358,0.6194,36092,12.64,628697,17.6,15.45,13.4
12/07/2016,210,13013290,151866,164.3,10370043,14.87,0.02107,858.3,220.6,0.827,0.2667,1855,3.157,197164,15.4,0.01967,629.2,3.504,388115,23858,0.914,26.1,0.9411,33549,2.126,84536,0.7274,26599,12.49,733990,19.5,16.9,15
13/07/2016,224.9,16766093,152414,164.9,12197744,2.666,0.003776,254.9,6.139,0.7839,0.007831,2911,5.513,533573,2023,2.794,368084,6.328,669558,27856,0.8983,31.01,0.8636,24196,2.856,164740,1.241,65777,13.23,926816,19.6,13.22,9.8
14/07/2016,228.9,18466434,165685,179.4,13664587,2.444,0.003462,234.4,242.5,0.8156,0.2972,1844,3.138,242645,1748,2.413,401366,7.969,820293,21628,0.9084,23.81,0.638,18219,2.835,147259,1.199,56571,11.44,828953,15.5,9.831,6.7
15/07/2016,226,18400775,171054,185.2,13422254,2.508,0.003552,242.3,512.4,0.8348,0.6138,3499,6.83,546969,2503,3.456,362028,7.077,610116,17479,0.9026,19.37,0.6239,21187,2.909,222716,1.355,95820,3.457,154454,17,10.86,6.5
16/07/2016,208.4,14970308,167431,181.1,12109192,2.567,0.003636,238.9,1843,0.8557,2.154,1827,3.478,256022,2540,3.507,310185,6.083,439292,12805,0.9272,13.81,1.106,52054,2.225,169422,1.175,77451,1.618,112026,18.6,11.22,6.9
17/07/2016,193.8,9680188,154415,166.8,8227363,2.536,0.003591,170.9,529.4,0.8652,0.6119,1134,1.93,91575,730.6,1.009,82648,3.872,222335,16747,0.9369,17.88,3.141,130063,2.094,94748,1.401,63153,1.524,67275,18.5,14.79,12.6
18/07/2016,203.1,10011132,151554,164,7972211,2.357,0.003339,156.2,233,0.8371,0.2783,1854,3.154,155978,799.9,1.104,73210,3.079,195264,19555,0.9663,20.24,1.22,34525,2.761,137193,1.249,58904,10.61,505231,23.4,14.87,11.1
19/07/2016,199,8886827,150728,163.1,7182980,21.28,0.03014,1347,35.67,0.8488,0.04203,2371,4.314,203237,337.7,0.4662,27901,2.814,138386,21471,0.9818,21.87,0.4322,11503,2.086,102605,0.7111,33242,5.904,238960,24.1,18.85,15.1
20/07/2016,203.9,10782129,156909,169.8,8869324,2.124,0.003009,151.5,522.4,0.8461,0.6174,2763,5.19,311671,1342,1.854,130319,2.753,165338,22980,0.9837,23.36,0.1231,5692,0.6802,36232,0.464,23495,1.204,69115,24.4,18.63,16.3
