date,au.nem.nsw1.demand.energy (GWh),au.nem.nsw1.demand.market_value (AUD),au.nem.nsw1.fuel_tech.coal_black.emissions (tCO2e),au.nem.nsw1.fuel_tech.coal_black.energy (GWh),au.nem.nsw1.fuel_tech.coal_black.market_value (AUD),au.nem.nsw1.fuel_tech.distillate.emissions (tCO2e),au.nem.nsw1.fuel_tech.distillate.energy (GWh),au.nem.nsw1.fuel_tech.distillate.market_value (AUD),au.nem.nsw1.fuel_tech.exports.emissions (tCO2e),au.nem.nsw1.fuel_tech.exports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.exports.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ccgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.market_value (AUD),au.nem.nsw1.fuel_tech.gas_ocgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ocgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ocgt.market_value (AUD),au.nem.nsw1.fuel_tech.hydro.energy (GWh),au.nem.nsw1.fuel_tech.hydro.market_value (AUD),au.nem.nsw1.fuel_tech.imports.emissions (tCO2e),au.nem.nsw1.fuel_tech.imports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.imports.energy (GWh),au.nem.nsw1.fuel_tech.pumps.energy (GWh),au.nem.nsw1.fuel_tech.pumps.market_value (AUD),au.nem.nsw1.fuel_tech.solar_rooftop.energy (GWh),au.nem.nsw1.fuel_tech.solar_rooftop.market_value (AUD),au.nem.nsw1.fuel_tech.solar_utility.energy (GWh),au.nem.nsw1.fuel_tech.solar_utility.market_value (AUD),au.nem.nsw1.fuel_tech.wind.energy (GWh),au.nem.nsw1.fuel_tech.wind.market_value (AUD),au.nem.nsw1.temperature_max (C),au.nem.nsw1.temperature_mean (C),au.nem.nsw1.temperature_min (C),au.nem.nsw1.fuel_tech.battery_charging.energy (GWh),au.nem.nsw1.fuel_tech.battery_charging.market_value (AUD),au.nem.nsw1.fuel_tech.battery_discharging.energy (GWh),au.nem.nsw1.fuel_tech.battery_discharging.market_value (AUD),au.nem.nsw1.fuel_tech.bioenergy_biogas.emissions (tCO2e),au.nem.nsw1.fuel_tech.bioenergy_biogas.energy (GWh),au.nem.nsw1.fuel_tech.bioenergy_biogas.market_value (AUD),Normalized Rooftop Solar (GWh),Normalized Utility Solar (GWh)
30/03/2020,176.1,10038611,116884,126.6,7311388,0,0,0,3190,0.785,4.064,3867,8.622,502772,0,0,0,9.695,654235,17921,0.7904,22.67,0,0,6.487,332446,4.293,220615,8.436,452191,24.8,21.65,18.5,0.1277,14532,0.07735,14061,0,0,0,0.385008080896447,0.254792614658309
31/03/2020,174.2,10022491,117636,127.7,7613360,0,0,0,2998,0.7919,3.786,2443,5.4,287795,265.8,0.367,44531,7.641,511219,21130,0.7995,26.43,0,0,11.49,593072,5.922,306388,4.625,262218,27,22.1,17.2,0.11,13153,0.1294,29640,0,0,0,0.681939702404838,0.351474927558002
01/04/2020,176.7,11241481,119066,129.3,8141177,0,0,0,1413,0.7698,1.835,1316,2.88,206154,94.69,0.1307,10573,6.425,422693,19270,0.7592,25.38,0,0,7.991,540935,4.972,306461,9.537,555228,24.8,21.45,18.1,0.1507,20761,0.1367,37070,0,0,0,0.46490883690991,0.289266266689535
02/04/2020,179.4,10598157,121498,131.8,7685664,0,0,0,4186,0.7618,5.495,4334,9.683,559362,368.4,0.5086,33728,10.61,639787,14865,0.7691,19.33,0,0,5.457,346889,2.452,156312,10.59,587254,25.4,22.1,18.8,0.1152,14609,0.09524,25293,0,0,0,0.317483108874656,0.142655045439006
03/04/2020,176.8,9089554,122029,131.9,7250999,0,0,0,1528,0.7903,1.934,3635,8.122,456151,0,0,0,8.008,528972,16729,0.8033,20.83,0,0,6.36,287993,1.558,78432,8.572,497369,25.8,21.65,17.5,0.1118,12256,0.1036,50927,0,0,0,0.370018796489429,0.0906429693286998
04/04/2020,162.3,6607101,109910,118.8,4863519,0,0,0,1002,0.6989,1.434,73.11,0.1625,8369,0,0,0,4.275,203040,9798,0.8573,11.43,0.8734,29255,9.852,315297,4.805,159037,24.37,968705,25.6,22.2,18.8,0.08836,14740,0.07631,21034,0,0,0,0.573180060222305,0.279550364328885
05/04/2020,155.8,4331149,108568,117.4,3430104,0,0,0,2340,0.753,3.108,1.121,0.001907,57.37,0,0,0,3.484,159978,11905,0.7771,15.32,1.961,28165,11.93,192447,5.126,69221,17.71,467385,24.9,19.45,14,0.1173,20318,0.07149,16839,0,0,0,0.694076138697939,0.298225841321512
06/04/2020,169.9,10025474,122064,131.9,7707426,0,0,0,7252,0.7567,9.584,1358,3.013,256928,0,0,0,9.809,672439,15890,0.7819,20.32,0,0,10.69,489585,5.283,252043,9.222,420820,24.9,19.5,14.1,0.1403,23593,0.102,27019,0,0,0,0.62193410919371,0.307359953121644
07/04/2020,173.5,8345496,124290,134.4,6089205,0,0,0,6993,0.7818,8.945,3721,8.301,377545,0.03489,0.00004458,2.144,6.286,301739,16188,0.7813,20.72,0,0,7.946,374509,4.476,209599,8.38,359434,21.7,18.45,15.2,0.1187,23482,0.1546,40238,0,0,0,0.462290779387579,0.260409454887844
08/04/2020,175.4,7831754,120416,130.1,5751881,0,0,0,1900,0.7568,2.511,3552,7.935,358325,0,0,0,8.477,413304,12988,0.8191,15.86,0.006655,370,5.486,267458,4.448,209905,11.17,475669,20.4,18.1,15.8,0.1051,14876,0.08551,21717,0,0,0,0.319170301500159,0.258780441318393
09/04/2020,174.8,7269511,116824,126.2,5261534,0,0,0,3010,0.7456,4.038,3280,7.327,312770,0,0,0,7.724,352382,15710,0.809,19.42,0.625,15395,6.137,249975,1.695,70368,16.72,666589,22.2,19.25,16.3,0.09985,7619,0.0833,20670,0,0,0,0.357044866989879,0.098613500007796
10/04/2020,164.6,7903315,113237,122.6,6401764,0,0,0,1913,0.7756,2.467,196.1,0.4271,21155,0,0,0,6.327,433979,18781,0.8817,21.3,0.2377,9586,4.607,166521,3.431,141386,13.14,615817,23.3,20.45,17.6,0.113,16241,0.09907,26727,0,0,0,0.268030911230629,0.199612341313716
11/04/2020,161.7,4329900,104027,112.4,3224360,0,0,0,2902,0.723,4.014,1.864,0.003172,82.23,0,0,0,3.946,175754,15670,0.7809,20.07,4.801,51675,10.95,104122,5.168,58186,24.37,703759,26.5,20.1,13.7,0.1649,25797,0.1034,22386,0,0,0,0.637060663767178,0.300669361675687
12/04/2020,153.2,6782779,114327,123.7,5424513,0,0,0,2844,0.7738,3.675,19.03,0.03238,2195,0,0,0,4.042,275223,10179,0.7543,13.5,0.97,32736,12.33,390854,6.323,182686,9.515,331819,22.6,17.25,11.9,0.11,12382,0.1242,25287,0,0,0,0.717347761118658,0.367866171415513
13/04/2020,156.9,8862651,119953,130,7279086,0,0,0,1203,0.8521,1.412,32.61,0.05548,5507,0,0,0,4.826,443721,13783,0.8223,16.76,1.177,41938,10.45,352717,5.063,175718,1.701,76362,22.6,16.9,11.2,0.1146,13837,0.1074,22619,0,0,0,0.607971135741279,0.294560560790248
14/04/2020,167.6,7142161,122048,132.3,5725500,0,0,0,307,0.7951,0.386,1493,3.336,183268,0,0,0,3.985,280903,17325,0.8419,20.58,0.08734,2675,11.54,412766,5.831,207420,2.074,76413,24.5,18.7,12.9,0.1045,8537,0.06142,9928,0,0,0,0.671386306837738,0.339242075838029
15/04/2020,172.6,5744063,118449,128.4,4248500,0,0,0,3.435,0.7398,0.004643,1145,2.558,100524,0,0,0,4.46,195270,20778,0.8719,23.83,1.561,38906,11.32,292069,5.703,145702,7.863,266379,25.4,20.1,14.8,0.1018,10941,0.08347,11382,0,0,0,0.658586914506343,0.331795156663399
16/04/2020,175.5,5667935,121998,132.3,4225936,0,0,0,758.8,0.7587,1,809.3,1.807,79820,0,0,0,2.033,90250,13602,0.8697,15.64,0.5699,18829,6.549,153909,4.563,115435,20.36,631547,25.7,21.7,17.7,0.1094,12286,0.06392,6907,0,0,0,0.381014638083219,0.26547103276435
17/04/2020,170.9,5655820,122539,132.7,4347276,0,0,0,1737,0.7579,2.292,1.831,0.003116,95.82,0,0,0,2.992,145572,11636,0.8628,13.49,1.069,28563,11.28,278396,5.186,147201,19.06,593431,27.9,22.55,17.2,0.05687,6932,0.09405,19481,0,0,0,0.656259752264271,0.30171658468462
18/04/2020,158.9,7108590,124110,134.3,5751890,0,0,0,1070,0.8031,1.333,1.76,0.002995,131.6,0,0,0,2.643,148849,10076,0.9121,11.05,0.4344,17154,10.51,362009,4.73,177871,7.743,308785,24.9,18.95,13,0.1227,16504,0.08544,20227,0,0,0,0.611461879104387,0.275186935125
19/04/2020,157.3,6577679,118949,128.7,5329009,0,0,0,266.2,0.9,0.2957,2.041,0.003472,142,0,0,0,3.475,196609,16141,0.9208,17.53,0.9384,25067,10.1,298908,4.99,146139,3.021,120749,23.9,18.05,12.2,0.103,10574,0.09203,18585,0,0,0,0.58760846612315,0.290313489698467
20/04/2020,175.9,7266561,119524,129.4,5233853,0,0,0,212.1,0.8497,0.2496,1006,2.248,115619,0,0,0,1.95,93053,22400,0.8404,26.65,1.033,31939,5.93,197701,2.832,91908,13.25,516001,19.4,16.5,13.6,0.0904,14227,0.09346,24989,0,0,0,0.345001802387157,0.164763086738689
21/04/2020,172.7,6872461,124041,134.2,5374759,0,0,0,343.2,0.8428,0.4073,1.865,0.003172,125.9,0,0,0,2.715,123614,21307,0.8467,25.17,1.172,35549,9.449,283648,3.007,93765,8.08,329197,25.4,19.65,13.9,0.1217,11572,0.08005,15574,0,0,0,0.54973390063343,0.174944421547754
22/04/2020,171.4,7095183,121080,131,5904204,0,0,0,224.2,0.7666,0.2925,69.43,0.1181,21858,0,0,0,3.192,212334,18610,0.9115,20.42,0.8781,21139,11.22,299057,5.23,157873,11.92,504201,26.3,20.1,13.9,0.08236,8704,0.07132,13042,0,0,0,0.652769008901163,0.304276463150899
23/04/2020,172.5,6449862,120660,130.6,5028954,0,0,0,29.31,0.8329,0.03519,2.211,0.003762,143.6,88.31,0.1128,5236,3.2,141457,24931,0.9314,26.77,1.227,24974,10.8,228110,4.577,113712,7.35,290569,26.2,19.55,12.9,0.1037,8851,0.1116,23103,0,0,0,0.628333805359408,0.266285539549075
24/04/2020,171.3,6360430,122780,132.9,4993677,0,0,0,159.9,0.8203,0.195,1.871,0.003184,118,0,0,0,4.313,189029,18916,0.9081,20.83,0.7686,19224,10.65,275712,4.748,128588,8.955,330515,28.4,22.4,16.4,0.1098,11806,0.08919,19031,0,0,0,0.619606946951639,0.276234158133932
25/04/2020,159.2,4805979,110029,119,3706759,0,0,0,123.3,0.8473,0.1456,1.855,0.003157,95.38,0,0,0,1.349,58344,22283,0.8849,25.18,1.534,13923,10.61,112948,4.867,52414,9.138,258965,25.8,20,14.2,0.1378,19611,0.1055,27137,0,0,0,0.617279784709567,0.283157465804096
26/04/2020,162,4076389,105514,114.1,3023818,0,0,0,48.82,0.864,0.0565,1.724,0.002932,71.62,0,0,0,1.509,59455,23261,0.8523,27.29,1.669,12418,6.967,84243,3.034,37907,16.43,298955,27.8,21.9,16,0.1172,24728,0.1082,28631,0,0,0,0.40533348351287,0.176515256061152
27/04/2020,173,7151462,130775,141.8,5762426,0,0,0,383,0.8353,0.4584,1.892,0.003219,129.7,0,0,0,1.357,66053,16172,0.8461,19.11,0.01441,460.3,6.793,250328,4.989,178310,6.426,257067,21.6,18.85,16.1,0.09872,21064,0.09199,25678,0,0,0,0.395210327759857,0.290255310642415
28/04/2020,174.5,5657193,118586,128.4,4063781,0,0,0,259.7,0.8083,0.3213,1.935,0.003293,102,86.03,0.1099,4373,0.9041,33698,22799,0.8614,26.47,0,0,6.412,229383,4.22,149257,14.78,430857,24.4,20.7,17,0.1148,18896,0.1068,29323,0,0,0,0.373044107404123,0.245515616538584
29/04/2020,177.5,7009067,127040,137.6,5974956,0,0,0,583.4,0.7752,0.7526,2.515,0.004279,171.9,0,0,0,1.669,103718,14870,0.8617,17.26,0,0,5.975,245568,1.58,63292,20.39,792941,25.1,21,16.9,0.1287,16436,0.1136,27210,0,0,0,0.347619859909487,0.0919229085618393
30/04/2020,188.9,7147169,127786,138.6,5181300,0,0,0,176.2,0.7709,0.2286,2.052,0.003491,128.7,0,0,0,4.878,201137,19967,0.886,22.54,0,0,3.183,122991,2.226,79163,20.99,763548,21.1,20.1,19.1,0.09245,12486,0.07908,21610,0,0,0,0.18518393541287,0.1295065787713
01/05/2020,189.8,5213803,122913,133.7,3710368,0,0,0,19.73,0.73,0.02703,1.604,0.002729,63.92,0,0,0,3.177,93772,18543,0.8176,22.68,0,0,9.022,230064,2.77,96157,27.73,717344,16.7,13.5,10.3,0.1295,15052,0.1041,27018,0,0,0,0.518016400254541,0.159045159466313
02/05/2020,179.2,6195397,108080,117.6,4013059,0,0,0,19,0.7093,0.02678,1.387,0.002359,81.48,212,0.2928,12851,3.211,111266,20904,0.8069,25.91,1.604,50704,9.52,304200,2.607,62081,29.82,982184,18.3,15.35,12.4,0.1502,78041,0.1332,442605,0,0,0,0.546610078743431,0.149686184378584
03/05/2020,169.4,6573904,122949,133.8,5133322,0,0,0,266,0.7509,0.3542,1.572,0.002675,106.1,373.8,0.5161,31100,3.994,212759,10536,0.8773,12.01,0.4599,10295,10.65,317315,5.268,163545,14.35,481064,19.6,15.2,10.8,0.1311,23350,0.1067,164610,0,0,0,0.611491317081674,0.302472888111386
04/05/2020,186.9,10677666,133904,145.8,8270106,0,0,0,129.1,0.7774,0.1661,1049,2.292,207192,227,0.3134,23206,1.884,189942,23738,0.8669,27.38,1.211,47906,10.23,469573,5.068,232286,4.46,218485,19.4,14.45,9.5,0.1256,117979,0.1176,191617,0,0,0,0.587376166548876,0.290989483095768
05/05/2020,185.6,7117536,124360,135.2,5131040,0,0,0,0,0,0,984.6,2.158,94618,0,0,0,1.618,75335,29605,0.8746,33.85,0,0,8.534,232840,5.131,153206,7.776,291317,20.9,16.3,11.7,0.1209,25146,0.1026,176693,0,0,0,0.489996892016433,0.294606755675687
06/05/2020,184.1,6252340,123498,134.4,4594172,0,0,0,0,0,0,1.815,0.003088,112.5,0,0,0,0.6772,24148,27164,0.8166,33.26,0.8943,21304,9.722,218370,4.093,99900,11.79,395140,24.1,17.55,11,0.1128,21282,0.07789,21978,0,0,0,0.558208317809205,0.235007883644628
07/05/2020,186,6147228,121814,132.6,4436378,0,0,0,0,0,0,1.859,0.003163,103.3,234.7,0.2999,10292,2.911,100608,23379,0.8007,29.2,1.18,36970,7.738,201968,3.379,87859,17.87,580743,24.8,18,11.2,0.09831,17578,0.07579,20227,0,0,0,0.444292940054272,0.194012127738871
08/05/2020,176.7,5711140,121462,132.2,4178602,0,0,0,686.1,0.7786,0.8811,1.804,0.00307,95.21,176,0.2249,5251,3.792,143305,17720,0.8161,21.71,0.9771,18288,9.719,197156,4.252,87533,15.66,470650,28,20.95,13.9,0.1269,45639,0.1307,51631,0,0,0,0.558036066733971,0.244137190632045
09/05/2020,170.6,5024047,118482,128.5,3748646,0,0,0,691.8,0.7498,0.9227,1.644,0.002797,81.4,0,0,0,1.834,53444,12980,0.7875,16.48,2.236,49693,6.918,119900,3.294,71182,21.75,609598,25.8,21.05,16.3,0.1316,34446,0.1002,31238,0,0,0,0.397210979490237,0.189131680607233
10/05/2020,169.9,6032159,124105,134.5,5178410,0,0,0,2045,0.7601,2.69,1.15,0.001956,76.53,1065,1.47,77179,3.088,135016,11488,0.7793,14.74,1.216,22368,10.21,180357,4.898,98356,13.96,446771,19.3,15.3,11.3,0.1593,53562,0.1241,45449,0,0,0,0.586227826047314,0.281228588832492
11/05/2020,191.9,7240571,144574,156.9,6045266,0,0,0,965.2,0.8459,1.141,932.8,2.084,105947,0,0,0,2.196,107597,17434,0.7927,21.99,0,0,10,249482,5.438,152605,4.658,176412,19.4,13.7,8,0.09647,31882,0.102,35597,0,0,0,0.574170250780915,0.312233782374661
12/05/2020,195.7,7564052,138866,150.6,5903086,0,0,0,0,0,0,682.4,1.509,72957,0,0,0,1.071,52578,23607,0.8045,29.34,0,0,9.154,268196,5.071,163079,8.326,305024,21.9,15.2,8.5,0.06498,19950,0.0524,17517,0,0,0,0.525595447564849,0.291161734171002
13/05/2020,198.4,8752666,150284,163.1,6993075,0,0,0,177.5,0.8977,0.1977,947.8,2.091,99891,0,0,0,1.17,58641,20354,0.8451,24.09,0,0,6.69,292259,4.271,186549,4.195,176284,19.6,14.85,10.1,0.1293,30585,0.1189,37496,0,0,0,0.384119897772432,0.245228114108529
14/05/2020,201.1,9187212,152620,165.6,7102150,0,0,0,1770,0.8217,2.154,934.3,2.049,114496,0,0,0,1.739,94121,18554,0.8262,22.46,0,0,7.453,301019,5.332,215614,6.342,253222,18.6,14.4,10.2,0.06524,15232,0.05752,15709,0,0,0,0.427929087907016,0.306147577716384
15/05/2020,199.9,9667919,146444,158.9,7287678,0,0,0,1330,0.8244,1.613,25.51,0.0434,3498,0,0,0,2.063,127590,21052,0.8203,25.67,0,0,7.341,287593,5.501,216514,9.526,422698,15.6,12.65,9.7,0.08692,9815,0.07243,21006,0,0,0,0.421498381098269,0.315851054954581
16/05/2020,184.4,8268172,128849,139.6,6413419,0,0,0,1004,0.8222,1.221,2.022,0.00344,151.8,0,0,0,0.893,63092,22423,0.8129,27.58,0.636,18266,7.338,196401,5.038,154369,12.65,560406,19.6,15.3,11,0,0,0,0,0,0,0,0.421326130023035,0.289266972343425
17/05/2020,178.7,8120845,124061,134.4,5852508,0,0,0,2152,0.8102,2.656,1322,2.953,153042,0,0,0,0.8505,50691,21026,0.7936,26.49,0.9215,33686,8.17,293968,5.392,193031,11.42,488620,22.4,16.1,9.8,0,0,0,0,0,0,0,0.469097094888007,0.309592599221069
18/05/2020,195.2,9150100,132700,143.5,6642004,0,0,0,31.05,0.7482,0.0415,3147,7.007,341938,560,0.7732,50713,2.058,123800,17611,0.8471,20.79,0,0,6.061,252893,5.094,234551,16.06,707510,21,16.15,11.3,0,0,0,0,0,0,0,0.348004588998312,0.292482325747798
19/05/2020,189.3,9567843,127821,137.8,6886890,0,0,0,9.83,0.8114,0.01211,3495,7.809,407528,0,0,0,3.601,207723,18089,0.806,22.44,0.6478,16459,7.869,449281,3.483,199670,14.25,643547,21.4,17.55,13.7,0.01946,5991,0.01586,4602,0,0,0,0.451814570339502,0.199983498346993
20/05/2020,188,7615263,135382,146.1,5783671,0,0,0,610.7,0.8005,0.7629,2950,6.591,267761,0,0,0,1.483,68371,12901,0.8356,15.44,1.173,40020,6.821,254842,2.957,115022,16.33,623632,24.5,18.8,13.1,0.06333,16693,0.05367,14781,0,0,0,0.391641528057662,0.169782143155916
21/05/2020,198.5,11279836,143516,155.6,8621489,0,0,0,763.5,0.7926,0.9633,3643,8.131,464689,0,0,0,2.79,207354,15972,0.8473,18.85,1.216,46208,3.065,177657,2.81,164568,11.51,626414,18.8,16.7,14.6,0.09761,27391,0.06795,21947,0,0,0,0.17598318186435,0.161341840469437
22/05/2020,210,14181564,151203,164.3,10695602,0.04166,0.00005901,5.051,1679,0.7944,2.114,4075,9.032,612856,0,0,0,1.187,90336,14657,0.8232,17.81,0,0,5.13,372278,3.712,283434,16.19,997145,15.9,12.4,8.9,0.09349,23886,0.0892,45602,0,0,0,0.294549338650609,0.213131997089876
23/05/2020,195.3,8463041,144579,157.1,6691703,0,0,0,208,0.809,0.2571,1107,2.472,109610,0,0,0,1.461,63889,14526,0.8669,16.76,0.7809,31363,4.73,205216,3.44,147349,14.54,612387,17.7,14.35,11,0.08751,19328,0.0678,26733,0,0,0,0.271582528619373,0.197514566268635
24/05/2020,188.5,8093207,138583,150.5,7130140,0.00173,0.000002451,0.08874,222.7,0.8251,0.2699,1.688,0.002872,151.8,0,0,0,0.7443,70364,15855,0.8051,19.69,2.215,80942,5.683,204363,4.417,162876,13.61,603706,17.2,15.45,13.7,0.08819,17369,0.07981,26840,0,0,0,0.326300953518794,0.25361099976993
25/05/2020,207.4,9952017,153884,167.1,8658615,0.02794,0.00003957,1.933,377.8,0.8217,0.4598,1057,2.343,172683,0,0,0,0.9671,103451,18923,0.8239,22.97,0.01074,412.1,5.161,207864,4.918,197736,9.708,452937,15.5,14.4,13.3,0.1056,30667,0.08643,31685,0,0,0,0.29632926642803,0.282376929334054
26/05/2020,203.5,9289412,158950,172.6,7870285,0.02856,0.00004045,1.819,482.9,0.8456,0.5711,1048,2.315,150499,441.6,0.5643,40770,0.9952,74506,14854,0.8108,18.32,1.188,42915,5.68,214092,2.922,110386,6.532,283741,20,16.75,13.5,0.1104,34971,0.09674,39126,0,0,0,0.32612870244356,0.167772547278183
27/05/2020,196.7,10018566,152073,165,7951955,0.01068,0.00001513,0.7608,357.9,0.8764,0.4084,1518,3.366,226740,244.2,0.3121,38202,1.279,103581,17819,0.8016,22.23,0,0,6.265,233676,2.998,113317,2.158,97051,20.5,16.05,11.6,0.09083,26853,0.07925,27267,0,0,0,0.359717662114243,0.172136241184118
28/05/2020,194.6,11191629,155743,168.9,9457136,0,0,0,3078,0.8661,3.554,3380,7.461,485440,252.3,0.3224,59181,0.8958,136477,12023,0.8145,14.76,0,0,8.368,346787,3.559,146544,2.414,153008,22.7,16.9,11.1,0.1041,13582,0.07665,28163,0,0,0,0.480465665853469,0.204347192252928
29/05/2020,200.9,9838202,160256,173.5,8445326,0,0,0,1430,0.8925,1.602,1181,2.587,180384,177.2,0.2264,29778,0.9114,71470,13178,0.779,16.92,0.03612,1387,6.181,243346,3.959,163613,4.532,207770,15.7,13.65,11.6,0.202,85901,0.1704,171036,0,0,0,0.354894632007683,0.227314002284164
30/05/2020,186.4,6903473,127506,138.3,5020408,0,0,0,0,0,0,2.623,0.004462,157.8,0,0,0,0.5771,27108,22376,0.7633,29.31,3.176,98285,8.052,228178,3.871,109788,14.49,505102,20.6,15.65,10.7,0.173,41158,0.1507,65141,0,0,0,0.462321885928792,0.222261304077292
31/05/2020,178.4,6772477,121984,132.3,4844014,0,0,0,8.516,0.84,0.01014,725.4,1.62,77176,0,0,0,0.2081,11237,21896,0.8558,25.58,0,0,6.165,183557,2.707,82645,16.13,553110,22.3,17.55,12.8,0.1479,54908,0.1253,60972,0,0,0,0.353975959606434,0.155427886886394
01/06/2020,195.4,7139243,138421,150.2,5432410,0.0001239,0.0000001755,0.00806,601.6,0.7568,0.795,745.2,1.664,66406,0.05127,0.00006552,2.251,1.342,53119,12813,0.8145,15.73,0.8631,22931,6.951,250248,2.105,75490,25.2,898376,22.6,18.5,14.4,0.1852,98669,0.1577,217707,0,0,0,0.387856968884675,0.117456325636922
02/06/2020,218.6,9765989,155315,168.4,8070029,0,0,0,145.8,0.8041,0.1813,926.7,2.061,127661,0,0,0,2.108,158393,19894,0.8388,23.72,0.4459,6074,6.018,249846,2.27,105610,20.17,905954,14.9,11.35,7.8,0.1766,96699,0.1451,96165,0,0,0,0.335796754243703,0.126663116007512
03/06/2020,209.1,9795494,157216,170.1,8128534,0.003143,0.000004452,0.1706,1283,0.816,1.573,1199,2.678,178062,2039,2.606,135368,1.246,119045,13692,0.8273,16.55,0.7661,25532,8.361,306868,2.637,103586,15.15,650943,18.7,13.4,8.1,0.1231,42242,0.1153,49130,0,0,0,0.466533177506081,0.147141249740885
04/06/2020,212.8,11068462,167179,181.1,9228292,0.1054,0.0001494,6.358,453.4,0.8544,0.5306,1403,3.114,229348,0,0,0,2.401,231168,14515,0.8493,17.09,0,0,7.743,299825,3.702,146255,6.104,278260,17,13.55,10.1,0.1032,15563,0.0873,32384,0,0,0,0.432049562663508,0.20656689667833
05/06/2020,211.7,12804778,168138,182.7,11473355,0.06343,0.00008985,6.902,863.2,0.847,1.019,1379,3.017,252445,112.1,0.1432,7412,2.495,279504,13596,0.8283,16.41,0.05957,2732,8.677,381561,3.886,175477,4.178,251536,19.4,13.25,7.1,0.09965,31843,0.08614,33567,0,0,0,0.484165576033999,0.216833862909775
06/06/2020,199.5,8784321,169569,184.3,7996871,0.03081,0.00004364,1.866,3461,0.8613,4.018,972.7,2.166,108817,0,0,0,0.1767,9298,9576,0.8062,11.88,1.943,79178,8.53,337757,3.802,154429,1.51,67606,19.7,13.55,7.4,0.129,38949,0.1108,44508,0,0,0,0.475963162794746,0.212146769630202
07/06/2020,202.2,10970139,152713,165.8,8981387,0.03776,0.00005348,2.314,635.6,0.8621,0.7373,1720,3.779,300874,0,0,0,2.61,214569,20148,0.8932,22.56,3.831,155943,6.074,262982,3.38,152904,4.965,254362,17.2,12.75,8.3,0.1552,57304,0.1299,71240,0,0,0,0.338921483096751,0.188599705773299
08/06/2020,194.9,13067140,142916,155.1,10724031,0.1444,0.0002046,10.16,335.9,0.8338,0.4028,1555,3.399,381205,0,0,0,0.9143,142892,22372,0.8619,25.96,3.357,154159,7.653,360818,3.91,185463,6.213,425805,17.3,13.25,9.2,0.1441,52085,0.1028,53205,0,0,0,0.427027677006822,0.218173032418225
09/06/2020,210.6,27199665,143336,155.9,52965097,0.1691,0.0002395,14.89,272.3,0.8288,0.3285,4118,8.976,3951284,2049,2.618,1257250,3.826,8103491,20965,0.8389,24.99,1.737,77935,6.158,381078,3.61,230648,11.17,2561295,19.8,15.25,10.7,0.1704,85834,0.16,120814,0,0,0,0.343608576376324,0.201433413562607
10/06/2020,211,25753193,147967,160.9,13393173,0.05473,0.00007753,6.269,564.6,0.8601,0.6565,3993,8.732,809677,913.7,1.168,162610,4.031,481053,24698,0.8522,28.98,1.649,74640,3.662,305161,2.567,224099,5.448,378743,16.1,14,11.9,0.1235,43594,0.1099,53647,0,0,0,0.20433494749758,0.143235338674574
11/06/2020,203.3,15687442,153707,167.2,12021861,0.04468,0.00006329,6.893,2278,0.8495,2.682,3592,7.884,659093,1675,2.14,179301,0.8355,107456,19405,0.8378,23.16,2.141,109989,7.158,416011,2.978,184236,1.895,125546,0,0,13.4,0.1763,57820,0.1369,73674,0,0,0,0.399407305895052,0.166168616506771
12/06/2020,208.6,9840277,147297,160.2,7377987,0.005379,0.000007619,0.3934,1216,0.8361,1.454,3431,7.639,371346,0,0,0,0.2364,13115,24058,0.8367,28.75,0.4875,17884,4.88,242727,3.384,173247,9.919,425299,16.2,14.05,11.9,0.1721,61602,0.1972,428002,0,0,0,0.272297800051391,0.188822900691374
13/06/2020,189.3,6847778,123130,134,4759669,25.19,0.03569,1344,9.29,0.7932,0.01171,2.25,0.003829,130.1,0,0,0,0.2946,12241,32374,0.8203,39.47,1.475,41853,6.123,224688,2.239,81725,13.44,461590,19.8,15.45,11.1,0.04615,13821,0.03931,11791,0,0,0,0.341655620843169,0.124933355392431
14/06/2020,183.7,6230298,113380,123.3,4405658,0.004195,0.000005942,0.2201,0,0,0,1.702,0.002895,93.52,0,0,0,1.462,69541,28161,0.839,33.56,1.147,25776,6.234,196053,3.208,105332,22.4,734108,21.8,17.2,12.6,0.006448,1913,0,0,0,0,0,0.347849279819748,0.179002324296078
15/06/2020,202.4,6857018,132088,143.7,4912316,0.01224,0.00001734,0.6457,0,0,0,911.9,2.037,87567,0,0,0,2.849,124661,31046,0.831,37.36,0,0,7.987,275539,3.499,119833,13.05,415298,20.6,14.7,8.8,0.04004,10060,0.001356,359.6,0,0,0,0.445664452666077,0.195239754586028
16/06/2020,202.9,7983740,133272,145.2,6312463,0.005419,0.000007675,0.2778,310,0.8026,0.3863,1177,2.617,165454,0,0,0,2.828,180632,28912,0.8248,35.06,0,0,8.003,259876,3.503,114967,14.4,609214,21.5,15.9,10.3,0.004124,955.4,0.002858,812.3,0,0,0,0.446557232338377,0.195462949504103
